SubscriptionMonth,Country,Hackerspace,TrackName,ProductScheduleStandardized,StudentGender,Industry,AgeGroup,ExperienceLevel,ChurnFlag,TotalSubscriptions,AvgProgress,TotalDiplomas,AvgExperience,DiplomaRate
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Active / In Progress,1,80.0,0,0.0,0.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,4,96.59,4,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Engineering And Technology,18-24,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Sales,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,Under 18,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Unknown,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Active / In Progress,2,62.935,0,0.0,0.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Completed,9,100.0,9,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Marketing,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,6,100.0,6,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Operations,Under 18,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Female,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Female,Research And Development,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,1,95.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Male,Sales,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Operations,18-24,No Experience,Completed,1,95.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Unknown,18-24,No Experience,Completed,2,97.5,2,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Unknown,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Scratch & App Inventor For kids,Afternoon,Unknown,Finance And Accounting And Legal,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Scratch & App Inventor For kids,Afternoon,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Scratch & App Inventor For kids,Morning,Female,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Scratch & App Inventor For kids,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,El Menzah Hackerspace,Scratch & App Inventor For kids,Morning,Unknown,Finance And Accounting And Legal,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Operations,Under 18,No Experience,Active / In Progress,1,25.0,0,0.0,0.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Sales,Unknown,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,1,95.0,1,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Marketing,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Gabes Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Unknown,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Afternoon,Female,Design,Under 18,No Experience,Completed,1,90.91,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Afternoon,Female,Operations,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Afternoon,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,96.36,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Afternoon,Unknown,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,4,97.72749999999999,4,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Unknown,Finance And Accounting And Legal,25-34,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Unknown,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Finance And Accounting And Legal,25-34,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Marketing,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,99.17,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,1,96.67,1,0.0,1.0
2024-08,Tunisia,Kairouan Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Likely Churned,1,12.5,0,0.0,0.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,2,93.18,2,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Sales,Under 18,No Experience,Completed,1,86.36,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,2,97.53999999999999,2,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Unknown,Mid-Level,Completed,1,100.0,1,4.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,1,95.04,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Female,Marketing,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Male,Engineering And Technology,Unknown,No Experience,Completed,1,95.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,1,95.0,1,0.0,1.0
2024-08,Tunisia,Nabeul Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Afternoon,Unknown,Unknown,Unknown,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Game Development -  Junior Tech Academy,Afternoon,Unknown,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Operations,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,2,97.52000000000001,2,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Marketing,Under 18,Junior,Completed,1,100.0,1,1.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,5,100.0,5,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Operations,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Sales,Unknown,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sfax Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Morning,Male,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Morning,Male,Sales,18-24,Junior,Completed,1,100.0,1,1.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,5,100.0,5,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Completed,4,100.0,4,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,3,100.0,3,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Unknown,Research And Development,50+,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Management,18-24,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Female,Sales,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,4,97.2925,4,0.0,1.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Marketing,Under 18,No Experience,Active / In Progress,1,99.17,0,0.0,0.0
2024-08,Tunisia,Sousse Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Unknown,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tataouine Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Female,Marketing,35-49,No Experience,Likely Churned,1,0.0,0,0.0,0.0
2024-08,Tunisia,Tataouine Hackerspace,Digital Marketing: Social Media Management - Summer Academy,Afternoon,Female,Research And Development,35-49,No Experience,Active / In Progress,1,97.62,0,0.0,0.0
2024-08,Tunisia,Tataouine Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Design,18-24,No Experience,Completed,1,95.0,1,0.0,1.0
2024-08,Tunisia,Tataouine Hackerspace,Introduction to Web Development  -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,2,97.5,2,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Morning,Female,Engineering And Technology,18-24,No Experience,Completed,2,96.72,2,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Morning,Female,Unknown,25-34,No Experience,Completed,1,93.44,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Morning,Male,Operations,25-34,No Experience,Active / In Progress,1,100.0,0,0.0,0.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Morning,Male,Operations,Under 18,No Experience,Completed,1,90.91,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Graphic Design With Adobe Illustrator - Summer Academy,Morning,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Finance And Accounting And Legal,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Male,Operations,Under 18,No Experience,Completed,2,100.0,2,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Game Development -  Junior Tech Academy,Morning,Unknown,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Engineering And Technology,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Female,Management,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Afternoon,Male,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Design,Under 18,No Experience,Completed,2,97.52000000000001,2,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Female,Operations,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Design,Under 18,No Experience,Completed,1,100.0,1,0.0,1.0
2024-08,Tunisia,Tunis Bardo Hackerspace,Introduction to Python -  Junior Tech Academy,Morning,Male,Engineering And Technology,18-24,No Experience,Completed,1,100.0,1,0.0,1.0
